2016.07.05 09:30:00,95.39,95.4,95.33,95.24,6574,1295,95.357
2016.07.05 09:31:00,95.34,95.35,95.15,95.12,1924,801,95.224
2016.07.05 09:32:00,95.15,95.18,95.14,95.08,2166,787,95.127
2016.07.05 09:33:00,95.14,95.18,95.15,95.05,2114,779,95.11
2016.07.05 09:34:00,95.15,95.16,95.11,95.06,1413,641,95.093
2016.07.05 09:35:00,95.1,95.13,95.02,95.01,1996,866,95.083
2016.07.05 09:36:00,95.02,95.06,94.96,94.92,2245,912,94.989
2016.07.05 09:37:00,94.96,94.98,94.98,94.91,1530,539,94.95
2016.07.05 09:38:00,94.98,94.99,94.91,94.88,2493,978,94.93
2016.07.05 09:39:00,94.91,94.98,94.84,94.83,1701,740,94.903
2016.07.05 09:40:00,94.85,94.89,94.81,94.79,1946,1050,94.831
2016.07.05 09:41:00,94.81,94.86,94.8,94.77,1525,820,94.81
2016.07.05 09:42:00,94.8,94.85,94.79,94.78,1100,694,94.823
2016.07.05 09:43:00,94.79,94.89,94.87,94.78,1200,634,94.854
2016.07.05 09:44:00,94.89,94.93,94.9,94.87,1104,521,94.909
2016.07.05 09:45:00,94.9,94.91,94.85,94.78,1861,1054,94.838
2016.07.05 09:46:00,94.85,94.86,94.79,94.78,1282,617,94.829
2016.07.05 09:47:00,94.79,94.8,94.75,94.73,1604,769,94.756
2016.07.05 09:48:00,94.74,94.75,94.72,94.66,1367,719,94.705
2016.07.05 09:49:00,94.73,94.74,94.69,94.67,1434,806,94.699
2016.07.05 09:50:00,94.69,94.7,94.64,94.63,1146,577,94.669
2016.07.05 09:51:00,94.65,94.74,94.73,94.64,1151,568,94.68
2016.07.05 09:52:00,94.73,94.8,94.77,94.73,906,386,94.774
2016.07.05 09:53:00,94.77,94.79,94.76,94.73,768,409,94.755
2016.07.05 09:54:00,94.75,94.83,94.8,94.73,697,371,94.79
2016.07.05 09:55:00,94.8,94.82,94.79,94.75,668,408,94.789
2016.07.05 09:56:00,94.8,94.81,94.8,94.73,587,370,94.777
2016.07.05 09:57:00,94.8,94.85,94.85,94.79,745,361,94.828
2016.07.05 09:58:00,94.85,94.91,94.87,94.84,1043,466,94.876
2016.07.05 09:59:00,94.87,94.88,94.85,94.83,1342,587,94.854
2016.07.05 10:00:00,94.86,94.87,94.79,94.76,1004,545,94.816
2016.07.05 10:01:00,94.78,94.83,94.78,94.77,361,224,94.802
